dataset,repeat,split_id,seed,split_policy,method,variant,lam,sub_dim,eta,tau,smooth_backend,scoring_backend,num_nodes,num_features,num_classes,train_size,val_size,test_size,train_acc,val_acc,test_acc,cg_iters,cg_converged,time_sec,g_0,g_1,g_2,g_3,g_4,error
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,1.0,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.6440678238868713,0.5135135054588318,0.0,True,0.031,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,3.0,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.5762711763381958,0.45945945382118225,0.0,True,0.039,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,5.0,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.954023003578186,0.5254237055778503,0.4324324429035187,0.0,True,0.026,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6610169410705566,0.7567567825317383,0.0,True,0.041,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6610169410705566,0.7567567825317383,0.0,True,0.039,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6610169410705566,0.7567567825317383,0.0,True,0.034,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6271186470985413,0.6216216087341309,0.0,True,0.054,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6271186470985413,0.6216216087341309,0.0,True,0.041,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6271186470985413,0.6216216087341309,0.0,True,0.161,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.931034505367279,0.6271186470985413,0.5405405163764954,0.0,True,0.071,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.931034505367279,0.6271186470985413,0.5405405163764954,0.0,True,0.06,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.931034505367279,0.6271186470985413,0.5405405163764954,0.0,True,0.088,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9195402264595032,0.5593220591545105,0.5135135054588318,0.0,True,0.062,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9195402264595032,0.5593220591545105,0.5135135054588318,0.0,True,0.146,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9080459475517273,0.5593220591545105,0.5135135054588318,0.0,True,0.048,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,12,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.694915235042572,0.7567567825317383,0.0,True,0.05,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,12,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.694915235042572,0.7567567825317383,0.0,True,0.043,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,12,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.694915235042572,0.7567567825317383,0.0,True,0.048,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,12,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6271186470985413,0.6216216087341309,0.0,True,0.039,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,12,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6271186470985413,0.6216216087341309,0.0,True,0.037,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,12,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6271186470985413,0.5945945978164673,0.0,True,0.045,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,12,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.931034505367279,0.5932203531265259,0.45945945382118225,0.0,True,0.043,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,12,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.931034505367279,0.5932203531265259,0.45945945382118225,0.0,True,0.15,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,12,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.931034505367279,0.5932203531265259,0.45945945382118225,0.0,True,0.048,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,12,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8965517282485962,0.5593220591545105,0.45945945382118225,0.0,True,0.042,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,12,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8965517282485962,0.5593220591545105,0.45945945382118225,0.0,True,0.065,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,12,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8965517282485962,0.5593220591545105,0.45945945382118225,0.0,True,0.136,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,16,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.6779661178588867,0.7027027010917664,0.0,True,1.281,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,16,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.6779661178588867,0.7027027010917664,0.0,True,0.138,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,16,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.6779661178588867,0.7027027010917664,0.0,True,0.184,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,16,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.6271186470985413,0.5675675868988037,0.0,True,0.16,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,16,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.6101694703102112,0.5675675868988037,0.0,True,0.052,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,16,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.6101694703102112,0.5675675868988037,0.0,True,0.048,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,16,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.954023003578186,0.5932203531265259,0.4864864945411682,0.0,True,0.1,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,16,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.954023003578186,0.5932203531265259,0.4864864945411682,0.0,True,0.272,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,16,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.954023003578186,0.5932203531265259,0.4864864945411682,0.0,True,0.225,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,16,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9080459475517273,0.5593220591545105,0.4864864945411682,0.0,True,0.197,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,16,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9080459475517273,0.5593220591545105,0.4864864945411682,0.0,True,0.07,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,16,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9080459475517273,0.5593220591545105,0.4864864945411682,0.0,True,0.048,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_plain_residual,0.0,8,0.0,5.0,none,raw_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.028,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_plain_residual,0.0,12,0.0,5.0,none,raw_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7796609997749329,0.7837837934494019,0.0,True,0.027,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_plain_residual,0.0,16,0.0,5.0,none,raw_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7627118825912476,0.7837837934494019,0.0,True,0.022,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_dynamic_layer3,0.0,8,0.0,5.0,none,raw_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7567567825317383,0.0,True,0.034,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_dynamic_layer3,0.0,8,0.05,5.0,none,raw_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7567567825317383,0.0,True,0.037,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_dynamic_layer3,0.0,8,0.1,5.0,none,raw_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7567567825317383,0.0,True,0.035,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_dynamic_layer3,0.0,12,0.0,5.0,none,raw_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.109,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_dynamic_layer3,0.0,12,0.05,5.0,none,raw_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.062,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_dynamic_layer3,0.0,12,0.1,5.0,none,raw_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.043,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_dynamic_layer3,0.0,16,0.0,5.0,none,raw_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.046,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_dynamic_layer3,0.0,16,0.05,5.0,none,raw_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.046,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_dynamic_layer3,0.0,16,0.1,5.0,none,raw_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.102,,,,,,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,8,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.168,0.4174,0.5,0.3287,0.42,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,8,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7567567825317383,0.0,True,0.091,0.5,0.5,0.5,0.3813,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,8,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7567567825317383,0.0,True,0.075,0.5,0.5,0.5,0.3813,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,8,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.042,0.3392,0.5,0.3287,0.3813,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,8,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7567567825317383,0.0,True,0.117,0.3392,0.5,0.5,0.3813,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7567567825317383,0.0,True,0.198,0.3392,0.5,0.5,0.3813,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,8,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.082,0.2689,0.5,0.3287,0.42,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,8,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7567567825317383,0.0,True,0.085,0.2689,0.5,0.5,0.42,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7567567825317383,0.0,True,0.088,0.2689,0.5,0.5,0.42,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,8,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.189,0.2689,0.5,0.3287,0.42,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,8,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7567567825317383,0.0,True,0.092,0.2689,0.5,0.5,0.3086,0.1192,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7567567825317383,0.0,True,0.075,0.2689,0.5,0.5,0.3086,0.1192,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,12,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7796609997749329,0.7837837934494019,0.0,True,0.045,0.5,0.5,0.3287,0.3813,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,12,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.068,0.5,0.5,0.5,0.42,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,12,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.097,0.5,0.5,0.5,0.42,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7796609997749329,0.7837837934494019,0.0,True,0.177,0.2689,0.5,0.3287,0.3441,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.135,0.2689,0.5,0.5,0.3813,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.082,0.2689,0.5,0.5,0.3813,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7796609997749329,0.7837837934494019,0.0,True,0.076,0.2689,0.5,0.3287,0.2753,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.265,0.2689,0.5,0.5,0.3086,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.103,0.2689,0.5,0.5,0.3086,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7796609997749329,0.7837837934494019,0.0,True,0.046,0.1589,0.5,0.3287,0.2753,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.069,0.2689,0.5,0.5,0.2753,0.1192,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.06,0.2689,0.5,0.5,0.2753,0.1192,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,16,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7627118825912476,0.7837837934494019,0.0,True,0.052,0.3392,0.5,0.5,0.42,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,16,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.189,0.4174,0.5,0.5,0.42,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,16,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.093,0.4174,0.5,0.5,0.42,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7627118825912476,0.7837837934494019,0.0,True,0.055,0.2689,0.5,0.5,0.3813,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.475,0.2689,0.5,0.5,0.3441,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.162,0.2689,0.5,0.5,0.3441,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7627118825912476,0.7837837934494019,0.0,True,0.054,0.1192,0.5,0.5,0.3441,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.07,0.2689,0.5,0.5,0.3086,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.121,0.2689,0.5,0.5,0.3086,0.2689,
texas,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7627118825912476,0.7837837934494019,0.0,True,0.2,0.1192,0.5,0.5,0.2443,0.2689,
